Notes: (PlantWoodC, PlantLeafC, Soil and Litter in g C/m^2; Water and Snow in cm; SoilWetness is fraction of WHC;
loc year day time plantWoodC plantLeafC soil microbeC coarseRootC fineRootC litter litterWater soilWater soilWetnessFrac snow npp nee cumNEE gpp rAboveground rSoil rRoot ra rh rtot evapotranspiration fluxestranspiration fPAR
       0 2005 193  4.50 16658.39   134.98 15246.84     5.00 4915.30   860.15   280.00    0.500     4.37    0.377     0.00     4.88    -2.40  2359.81     6.83    1.716    2.709    0.234    1.950    2.475    4.425 0.29561041   0.4106   0.2843
       0 2005 193 19.50 16656.64   135.16 15246.87     5.00 4915.11   860.04   280.00    0.500     4.36    0.364     0.00    -0.94     2.07  2361.88     0.00    0.831    1.235    0.112    0.943    1.123    2.066 0.01462673   0.0000   0.2843
       0 2005 194  4.50 16657.74   135.46 15246.49     5.00 4914.76   859.87   280.00    0.500     4.07    0.351     0.00     2.40    -0.12  2361.76     4.53    1.902    2.515    0.231    2.134    2.284    4.417 0.28725836   0.3833   0.2851
       0 2005 194 19.50 16655.97   135.61 15246.61     5.00 4914.54   859.70   280.00    0.500     4.05    0.338     0.00    -1.06     2.08  2363.84     0.00    0.950    1.134    0.109    1.059    1.025    2.084 0.02281848   0.0000   0.2851
       0 2005 195  4.50 16656.86   135.85 15246.46     5.00 4914.14   859.41   280.00    0.500     3.82    0.328     0.00     2.03     0.03  2363.88     4.17    1.918    2.285    0.224    2.142    2.061    4.202 0.27079248   0.3560   0.2858
       0 2005 195 19.50 16655.27   135.97 15246.70     5.00 4913.90   859.19   280.00    0.500     3.81    0.318     0.00    -0.96     1.85  2365.73     0.00    0.857    0.998    0.101    0.958    0.897    1.855 0.01544353   0.0000   0.2858
       0 2005 196  4.50 16656.83   136.17 15246.80     5.00 4913.47   858.81   280.00    0.500     3.57    0.307     0.00     2.57    -0.77  2364.96     4.61    1.830    2.010    0.207    2.037    1.803    3.840 0.23939220   0.3349   0.2864
       0 2005 196 19.50 16655.29   136.27 15247.08     5.00 4913.22   858.55   280.00    0.500     3.55    0.296     0.00    -0.96     1.82  2366.78     0.00    0.853    0.962    0.104    0.957    0.858    1.815 0.01724909   0.0000   0.2864
       0 2005 197  4.50 16655.20   136.44 15247.18     5.00 4912.75   858.12   280.00    0.500     3.31    0.286     0.00     0.82     0.97  2367.75     3.13    2.083    2.017    0.222    2.305    1.795    4.100 0.23641334   0.3123   0.2869
       0 2005 197 19.50 16653.44   136.51 15247.39     5.00 4912.43   857.78   280.00    0.500     3.29    0.275     0.00    -1.26     2.25  2370.00     0.00    1.134    1.119    0.130    1.264    0.988    2.253 0.02106672   0.0000   0.2869
       0 2005 198  5.00 16655.87   136.62 15247.43     5.00 4911.89   857.25   280.00    0.500     3.11    0.267     0.00     3.11    -1.32  2368.68     4.94    1.590    2.038    0.242    1.832    1.796    3.628 0.20411394   0.2897   0.2873
       0 2005 198 19.50 16654.71   136.66 15247.74     5.00 4911.54   856.85   280.00    0.500     3.10    0.259     0.00    -0.76     1.64  2370.32     0.00    0.632    1.006    0.124    0.756    0.882    1.638 0.00791879   0.0000   0.2873
       0 2005 199  5.00 16661.06   136.72 15247.97     5.00 4910.98   856.24   280.00    0.500     2.92    0.251     0.00     6.93    -5.34  2364.98     8.44    1.287    1.816    0.226    1.513    1.590    3.103 0.18290393   0.2730   0.2875
       0 2005 199 19.50 16659.44   136.84 15248.43     5.00 4910.72   855.99   280.00    0.500     2.90    0.243     0.00    -0.98     1.72  2366.70     0.00    0.867    0.852    0.110    0.977    0.742    1.718 0.01712144   0.0000   0.2875
       0 2005 200  5.00 16658.55   137.02 15248.83     5.00 4910.28   855.60   280.00    0.500     2.71    0.234     0.00     0.04     1.40  2368.10     2.27    2.013    1.652    0.217    2.231    1.435    3.666 0.19153773   0.2554   0.2879
       0 2005 200 19.50 16656.76   137.10 15249.27     5.00 4909.98   855.29   280.00    0.500     2.69    0.225     0.00    -1.25     2.01  2370.10     0.00    1.128    0.877    0.121    1.249    0.756    2.005 0.01816735   0.0000   0.2879
       0 2005 201  5.00 16655.47   137.23 15249.59     5.00 4909.45   854.80   280.00    0.500     2.52    0.217     0.00    -0.56     2.07  2372.17     1.98    2.291    1.754    0.248    2.539    1.506    4.045 0.17668838   0.2370   0.2883
       0 2005 201 19.50 16653.86   137.26 15250.01     5.00 4909.09   854.38   280.00    0.500     2.50    0.209     0.00    -1.25     2.03  2374.19     0.00    1.112    0.914    0.136    1.247    0.778    2.025 0.01601837   0.0000   0.2883
       0 2005 202  5.00 16652.92   137.30 15250.42     5.00 4908.48   853.73   280.00    0.500     2.34    0.202     0.00    -0.45     1.86  2376.06     1.99    2.193    1.660    0.250    2.443    1.410    3.853 0.16256297   0.2200   0.2885
       0 2005 202 19.50 16651.38   137.31 15250.91     5.00 4908.10   853.26   280.00    0.500     2.32    0.194     0.00    -1.25     1.95  2378.00     0.00    1.117    0.829    0.130    1.247    0.698    1.945 0.01390012   0.0000   0.2885
       0 2005 203  5.00 16650.35   137.32 15251.36     5.00 4907.45   852.55   280.00    0.500     2.17    0.187     0.00    -0.65     2.03  2380.03     1.85    2.243    1.636    0.263    2.506    1.373    3.880 0.15162964   0.2045   0.2886
       0 2005 203 19.50 16648.93   137.27 15251.84     5.00 4907.00   851.98   280.00    0.500     2.16    0.180     0.00    -1.31     2.01  2382.04     0.00    1.170    0.840    0.141    1.311    0.698    2.009 0.01636932   0.0000   0.2886
       0 2005 204  5.00 16648.69   137.20 15252.31     5.00 4906.29   851.13   280.00    0.500     2.02    0.174     0.00    -0.13     1.40  2383.44     2.04    1.897    1.540    0.264    2.161    1.276    3.437 0.13529186   0.1897   0.2886
       0 2005 204 19.00 16647.51   137.14 15252.87     5.00 4905.82   850.53   280.00    0.500     2.01    0.168     0.00    -1.06     1.74  2385.18     0.00    0.915    0.825    0.147    1.062    0.678    1.740 0.01095528   0.0000   0.2886
       0 2005 205  5.00 16651.37   137.07 15253.67     5.00 4905.17   849.69   280.00    0.500     3.85    0.244     0.00     4.03    -3.10  2382.08     5.52    1.285    1.133    0.203    1.488    0.930    2.418 0.35392871   0.1768   0.2884
       0 2005 205 19.00 16650.34   137.02 15253.87     5.00 4904.74   849.09   280.00    0.500     4.15    0.333     0.00    -0.88     1.92  2383.99     0.00    0.762    1.154    0.116    0.878    1.038    1.916 0.04717645   0.0000   0.2884
       0 2005 206  5.00 16655.90   136.95 15253.89     5.00 4904.11   848.25   280.00    0.500     4.07    0.343     0.00     5.75    -4.03  2379.96     7.14    1.205    1.895    0.179    1.385    1.715    3.100 0.14999017   0.2133   0.2881
       0 2005 206 19.00 16654.87   136.94 15254.09     5.00 4903.72   847.74   280.00    0.500     4.14    0.342     0.00    -0.73     1.78  2381.74     0.00    0.624    1.161    0.111    0.735    1.050    1.785 0.02076951   0.0000   0.2881
       0 2005 207  5.00 16658.30   136.95 15254.35     5.00 4903.18   847.05   280.00    0.500     4.43    0.357     0.00     3.88    -2.39  2379.35     4.86    0.830    1.639    0.154    0.984    1.485    2.469 0.06010940   0.0173   0.2880
       0 2005 207 19.00 16657.14   137.02 15254.62     5.00 4902.89   846.70   280.00    0.500     4.42    0.369     0.00    -0.60     1.58  2380.94     0.00    0.507    1.077    0.094    0.601    0.982    1.584 0.00911426   0.0000   0.2880
       0 2005 208  5.00 16663.43   137.14 15254.73     5.00 4902.46   846.25   280.00    0.500     4.17    0.358     0.00     7.08    -5.44  2375.50     8.41    1.166    1.800    0.160    1.326    1.640    2.966 0.24897759   0.3782   0.2881
       0 2005 208 19.00 16661.58   137.36 15255.04     5.00 4902.30   846.17   280.00    0.500     4.15    0.347     0.00    -0.88     1.82  2377.32     0.00    0.779    1.045    0.097    0.876    0.948    1.824 0.02372542   0.0000   0.2881
       0 2005 209  5.00 16662.29   137.67 15255.23     5.00 4902.05   846.08   280.00    0.500     3.89    0.335     0.00     2.07    -0.49  2376.83     3.86    1.620    1.741    0.164    1.784    1.577    3.361 0.25579878   0.3650   0.2887
       0 2005 209 19.00 16660.12   137.93 15255.56     5.00 4901.92   846.09   280.00    0.500     3.87    0.323     0.00    -1.08     2.02  2378.84     0.00    0.975    1.043    0.103    1.078    0.940    2.017 0.02528735   0.0000   0.2887
       0 2005 210  5.00 16659.53   138.29 15255.66     5.00 4901.70   846.11   280.00    0.500     3.62    0.312     0.00     0.90     0.77  2379.61     2.98    1.891    1.858    0.188    2.079    1.670    3.749 0.24425908   0.3403   0.2896
       0 2005 210 19.00 16657.41   138.49 15256.00     5.00 4901.52   846.02   280.00    0.500     3.60    0.301     0.00    -1.19     2.10  2381.72     0.00    1.080    1.022    0.108    1.188    0.914    2.102 0.02420711   0.0000   0.2896
       0 2005 211  5.00 16657.35   138.77 15256.26     5.00 4901.23   845.87   280.00    0.500     3.38    0.291     0.00     1.20     0.31  2382.03     3.20    1.813    1.692    0.182    1.996    1.510    3.505 0.21959210   0.3167   0.2906
       0 2005 211 19.00 16655.65   138.90 15256.62     5.00 4900.96   845.62   280.00    0.500     3.36    0.281     0.00    -1.02     1.91  2383.94     0.00    0.906    1.005    0.113    1.019    0.891    1.910 0.01561155   0.0000   0.2906
       0 2005 212  5.00 16657.50   139.07 15256.92     5.00 4900.55   845.26   280.00    0.500     3.19    0.273     0.00     2.76    -1.30  2382.63     4.47    1.524    1.642    0.188    1.713    1.454    3.166 0.19913049   0.2960   0.2912
       0 2005 212 19.00 16655.87   139.17 15257.34     5.00 4900.27   844.96   280.00    0.500     3.17    0.265     0.00    -1.02     1.85  2384.48     0.00    0.902    0.948    0.113    1.015    0.836    1.851 0.01308598   0.0000   0.2912
       0 2005 213  5.00 16657.19   139.30 15257.66     5.00 4899.81   844.53   280.00    0.500     3.01    0.258     0.00     2.12    -0.69  2383.79     3.90    1.586    1.628    0.197    1.783    1.431    3.214 0.19065778   0.2793   0.2917
       0 2005 213 19.00 16655.78   139.31 15258.07     5.00 4899.43   844.05   280.00    0.500     3.01    0.251     0.00    -1.07     1.91  2385.70     0.00    0.953    0.957    0.120    1.073    0.837    1.910 0.01706286   0.0000   0.2917
       0 2005 214  5.00 16658.51   139.32 15258.42     5.00 4898.86   843.38   280.00    0.500     3.08    0.254     0.00     3.16    -1.76  2383.94     4.80    1.437    1.597    0.202    1.640    1.394    3.034 0.20609849   0.2651   0.2919
       0 2005 214 19.00 16657.19   139.35 15258.86     5.00 4898.50   842.94   280.00    0.500     3.09    0.257     0.00    -0.93     1.73  2385.68     0.00    0.815    0.920    0.113    0.927    0.807    1.735 0.01341118   0.0000   0.2919
       0 2005 215  5.00 16661.75   139.39 15259.39     5.00 4897.99   842.33   280.00    0.500     3.53    0.276     0.00     5.10    -3.89  2381.79     6.45    1.179    1.383    0.169    1.348    1.214    2.562 0.19226203   0.1915   0.2920
       0 2005 215 19.00 16660.39   139.49 15259.80     5.00 4897.71   842.03   280.00    0.500     3.77    0.304     0.00    -0.74     1.58  2383.37     0.00    0.636    0.944    0.102    0.738    0.842    1.580 0.03764248   0.0000   0.2920
       0 2005 216  5.00 16660.68   139.64 15260.38     5.00 4897.34   841.64   280.00    0.500     4.68    0.352     0.00     1.21    -0.04  2383.33     2.12    0.782    1.299    0.132    0.914    1.167    2.081 0.12156168   0.0007   0.2922
       0 2005 216 19.00 16659.38   139.75 15260.63     5.00 4897.08   841.35   280.00    0.500     4.97    0.402     0.00    -0.64     1.64  2384.97     0.00    0.552    1.088    0.090    0.643    0.998    1.641 0.04073906   0.0000   0.2922
       0 2005 217  5.00 16665.20   139.90 15260.45     5.00 4896.69   840.98   280.00    0.500     4.89    0.411     0.00     6.72    -4.80  2380.17     7.93    1.044    2.090    0.167    1.211    1.923    3.135 0.07768019   0.1090   0.2926
       0 2005 217 19.00 16663.53   140.08 15260.57     5.00 4896.49   840.84   280.00    0.500     4.87    0.407     0.00    -0.81     1.95  2382.13     0.00    0.714    1.240    0.099    0.813    1.141    1.954 0.01527074   0.0000   0.2926
       0 2005 218  5.00 16667.38   140.34 15260.48     5.00 4896.19   840.65   280.00    0.500     4.58    0.394     0.00     5.05    -3.21  2378.92     6.60    1.385    2.006    0.163    1.548    1.844    3.391 0.29115720   0.4289   0.2932
       0 2005 218 19.00 16665.50   140.57 15260.70     5.00 4896.05   840.61   280.00    0.500     4.56    0.381     0.00    -0.86     1.90  2380.82     0.00    0.766    1.133    0.096    0.862    1.037    1.899 0.02701730   0.0000   0.2932
       0 2005 219  5.00 16667.54   140.90 15260.74     5.00 4895.82   840.57   280.00    0.500     4.28    0.368     0.00     3.46    -1.73  2379.08     5.13    1.513    1.889    0.163    1.676    1.726    3.402 0.27543383   0.4009   0.2940
       0 2005 219 19.00 16665.50   141.13 15261.02     5.00 4895.68   840.55   280.00    0.500     4.26    0.356     0.00    -0.99     1.97  2381.05     0.00    0.890    1.079    0.097    0.988    0.981    1.969 0.02313109   0.0000   0.2940
       0 2005 220  5.00 16666.86   141.47 15261.16     5.00 4895.46   840.52   280.00    0.500     4.01    0.344     0.00     2.79    -1.17  2379.89     4.60    1.653    1.784    0.164    1.817    1.620    3.437 0.25202074   0.3747   0.2949
       0 2005 220 19.00 16664.83   141.67 15261.41     5.00 4895.27   840.42   280.00    0.500     3.98    0.333     0.00    -1.11     2.11  2382.00     0.00    1.004    1.107    0.107    1.111    1.000    2.112 0.02111367   0.0000   0.2949
       0 2005 221  5.00 16669.51   141.94 15261.60     5.00 4894.99   840.27   280.00    0.500     3.80    0.324     0.00     5.92    -4.34  2377.65     7.43    1.339    1.744    0.171    1.509    1.574    3.083 0.22122799   0.3370   0.2958
       0 2005 221 19.00 16667.51   142.21 15261.89     5.00 4894.86   840.31   280.00    0.500     3.87    0.320     0.00    -0.86     1.84  2379.49     0.00    0.752    1.087    0.110    0.862    0.977    1.840 0.01741786   0.0000   0.2958
       0 2005 222  5.00 16672.69   142.58 15262.12     5.00 4894.67   840.36   280.00    0.500     3.75    0.317     0.00     6.73    -5.19  2374.30     8.18    1.281    1.711    0.172    1.452    1.540    2.992 0.17195104   0.2625   0.2967
       0 2005 222 19.00 16670.73   142.85 15262.40     5.00 4894.55   840.39   280.00    0.500     4.15    0.329     0.00    -0.84     1.83  2376.13     0.00    0.731    1.097    0.113    0.843    0.985    1.828 0.05661248   0.0000   0.2967
       0 2005 223  5.00 16675.24   143.22 15262.54     5.00 4894.35   840.44   280.00    0.500     4.19    0.347     0.00     6.07    -4.43  2371.70     7.39    1.151    1.803    0.170    1.321    1.633    2.954 0.11865710   0.1514   0.2977
       0 2005 223 19.00 16673.28   143.51 15262.82     5.00 4894.25   840.50   280.00    0.500     4.18    0.349     0.00    -0.78     1.77  2373.46     0.00    0.678    1.088    0.100    0.778    0.987    1.766 0.01095292   0.0000   0.2977
       0 2005 224  5.00 16678.19   143.91 15263.08     5.00 4894.10   840.60   280.00    0.500     4.07    0.344     0.00     6.55    -5.04  2368.42     7.79    1.086    1.665    0.155    1.241    1.510    2.751 0.10535293   0.1584   0.2988
       0 2005 224 19.00 16676.05   144.24 15263.44     5.00 4894.06   840.77   280.00    0.500     4.06    0.339     0.00    -0.79     1.71  2370.14     0.00    0.696    1.018    0.096    0.792    0.922    1.713 0.01469874   0.0000   0.2988
       0 2005 225  5.00 16676.78   144.72 15263.93     5.00 4894.00   841.02   280.00    0.500     4.36    0.351     0.00     2.62    -1.34  2368.80     3.54    0.782    1.420    0.135    0.916    1.286    2.202 0.04647522   0.0000   0.3000
       0 2005 225 19.00 16674.80   145.06 15264.33     5.00 4893.97   841.19   280.00    0.500     4.62    0.374     0.00    -0.62     1.50  2370.30     0.00    0.537    0.960    0.084    0.621    0.875    1.497 0.04034572   0.0000   0.3000
       0 2005 226  5.00 16679.57   145.54 15264.63     5.00 4893.92   841.46   280.00    0.500     4.50    0.380     0.00     6.68    -5.21  2365.09     7.86    1.038    1.611    0.136    1.173    1.475    2.649 0.12222539   0.1823   0.3013
       0 2005 226 19.00 16677.36   145.90 15264.98     5.00 4893.91   841.67   280.00    0.500     4.48    0.374     0.00    -0.79     1.71  2366.80     0.00    0.701    1.011    0.087    0.787    0.924    1.712 0.01452263   0.0000   0.3013
       0 2005 227  5.00 16680.78   146.40 15265.29     5.00 4893.87   841.97   280.00    0.500     4.22    0.363     0.00     5.38    -3.92  2362.88     6.82    1.299    1.606    0.139    1.438    1.467    2.906 0.26056200   0.3944   0.3026
       0 2005 227 19.00 16678.52   146.74 15265.66     5.00 4893.83   842.15   280.00    0.500     4.21    0.351     0.00    -0.91     1.81  2364.69     0.00    0.818    0.995    0.091    0.908    0.904    1.813 0.01590921   0.0000   0.3026
       0 2005 228  5.00 16682.57   147.20 15266.07     5.00 4893.77   842.38   280.00    0.500     4.03    0.343     0.00     5.93    -4.56  2360.13     7.29    1.226    1.506    0.138    1.364    1.368    2.732 0.22456760   0.3365   0.3040
       0 2005 228 19.00 16680.43   147.54 15266.47     5.00 4893.73   842.55   280.00    0.500     4.05    0.337     0.00    -0.80     1.68  2361.81     0.00    0.712    0.967    0.092    0.804    0.875    1.679 0.01865338   0.0000   0.3040
       0 2005 229  5.00 16684.36   148.00 15266.90     5.00 4893.65   842.78   280.00    0.500     3.82    0.328     0.00     5.79    -4.45  2357.37     7.12    1.190    1.485    0.141    1.331    1.344    2.675 0.23667466   0.3568   0.3052
       0 2005 229 19.00 16682.10   148.33 15267.37     5.00 4893.60   842.93   280.00    0.500     3.80    0.317     0.00    -0.90     1.76  2359.13     0.00    0.801    0.963    0.096    0.897    0.867    1.764 0.01690185   0.0000   0.3052
       0 2005 230  5.50 16684.64   148.76 15267.73     5.00 4893.49   843.10   280.00    0.500     3.73    0.314     0.00     4.26    -2.90  2356.23     5.68    1.270    1.514    0.154    1.424    1.360    2.784 0.23327349   0.3345   0.3065
       0 2005 230 19.00 16682.29   149.12 15268.27     5.00 4893.47   843.30   280.00    0.500     3.73    0.311     0.00    -0.89     1.70  2357.93     0.00    0.803    0.894    0.091    0.894    0.803    1.697 0.01920828   0.0000   0.3065
       0 2005 231  5.50 16683.77   149.58 15268.63     5.00 4893.38   843.53   280.00    0.500     3.52    0.302     0.00     3.26    -1.90  2356.03     4.76    1.345    1.522    0.157    1.502    1.365    2.867 0.21533696   0.3286   0.3078
       0 2005 231 19.00 16681.62   149.87 15269.20     5.00 4893.29   843.60   280.00    0.500     3.50    0.292     0.00    -0.89     1.65  2357.68     0.00    0.797    0.849    0.091    0.888    0.759    1.647 0.01834070   0.0000   0.3078
       0 2005 232  5.50 16684.69   150.25 15269.76     5.00 4893.15   843.68   280.00    0.500     3.39    0.287     0.00     4.64    -3.48  2354.20     5.99    1.212    1.299    0.141    1.353    1.158    2.511 0.20382700   0.3080   0.3090
       0 2005 232 19.00 16682.56   150.53 15270.34     5.00 4893.04   843.72   280.00    0.500     3.38    0.282     0.00    -0.92     1.67  2355.86     0.00    0.824    0.845    0.094    0.917    0.752    1.669 0.01217616   0.0000   0.3090
       0 2005 233  5.50 16686.74   150.87 15270.90     5.00 4892.88   843.76   280.00    0.500     3.48    0.286     0.00     5.65    -4.55  2351.31     6.87    1.087    1.230    0.138    1.225    1.092    2.317 0.20041860   0.2793   0.3100
       0 2005 233 18.50 16684.66   151.16 15271.55     5.00 4892.78   843.80   280.00    0.500     3.47    0.289     0.00    -0.81     1.55  2352.87     0.00    0.722    0.833    0.090    0.812    0.743    1.555 0.00900775   0.0000   0.3100
       0 2005 234  5.50 16689.75   151.50 15272.15     5.00 4892.62   843.83   280.00    0.500     3.31    0.282     0.00     6.53    -5.48  2347.39     7.74    1.080    1.187    0.130    1.210    1.057    2.267 0.15874678   0.2708   0.3110
       0 2005 234 18.50 16687.51   151.80 15272.79     5.00 4892.53   843.90   280.00    0.500     3.32    0.276     0.00    -0.93     1.68  2349.08     0.00    0.838    0.847    0.096    0.934    0.751    1.685 0.01356898   0.0000   0.3110
       0 2005 235  5.50 16689.65   152.16 15273.36     5.00 4892.38   843.97   280.00    0.500     3.14    0.269     0.00     3.64    -2.56  2346.51     5.00    1.218    1.219    0.139    1.357    1.080    2.437 0.17905892   0.2920   0.3120
       0 2005 235 18.50 16687.45   152.45 15274.03     5.00 4892.27   844.01   280.00    0.500     3.12    0.261     0.00    -0.94     1.68  2348.19     0.00    0.845    0.834    0.099    0.944    0.735    1.679 0.01473527   0.0000   0.3120
       0 2005 236  5.50 16688.15   152.79 15274.58     5.00 4892.10   844.05   280.00    0.500     2.95    0.253     0.00     2.14    -1.05  2347.14     3.65    1.352    1.245    0.150    1.503    1.094    2.597 0.17365695   0.2750   0.3130
       0 2005 236 18.50 16685.89   153.06 15275.26     5.00 4891.96   844.05   280.00    0.500     2.94    0.245     0.00    -1.07     1.79  2348.93     0.00    0.964    0.823    0.103    1.067    0.719    1.787 0.01522673   0.0000   0.3130
       0 2005 237  5.50 16688.03   153.38 15275.95     5.00 4891.78   844.03   280.00    0.500     3.00    0.247     0.00     3.52    -2.56  2346.37     4.87    1.219    1.094    0.139    1.358    0.955    2.312 0.18243715   0.2583   0.3140
       0 2005 237 18.50 16685.96   153.62 15276.62     5.00 4891.62   843.98   280.00    0.500     2.98    0.249     0.00    -0.95     1.67  2348.04     0.00    0.844    0.828    0.102    0.947    0.725    1.672 0.01197276   0.0000   0.3140
       0 2005 238  5.50 16687.17   153.91 15277.29     5.00 4891.41   843.92   280.00    0.500     2.82    0.242     0.00     2.51    -1.52  2346.51     3.95    1.309    1.121    0.140    1.449    0.981    2.430 0.16163754   0.2627   0.3149
       0 2005 238 18.50 16685.12   154.10 15277.98     5.00 4891.19   843.76   280.00    0.500     2.81    0.235     0.00    -1.11     1.80  2348.31     0.00    1.005    0.796    0.104    1.109    0.692    1.801 0.01485327   0.0000   0.3149
       0 2005 239  5.50 16686.07   154.31 15278.65     5.00 4890.90   843.55   280.00    0.500     2.65    0.228     0.00     2.02    -1.05  2347.27     3.50    1.330    1.120    0.148    1.479    0.972    2.450 0.15432331   0.2471   0.3156
       0 2005 239 18.50 16684.47   154.41 15279.39     5.00 4890.60   843.21   280.00    0.500     2.64    0.221     0.00    -0.93     1.57  2348.83     0.00    0.829    0.738    0.101    0.930    0.637    1.567 0.01564171   0.0000   0.3156
       0 2005 240  5.50 16685.48   154.52 15280.23     5.00 4890.24   842.81   280.00    0.500     2.49    0.214     0.00     1.80    -1.01  2347.82     3.19    1.262    0.917    0.127    1.389    0.790    2.179 0.14499805   0.2322   0.3161
       0 2005 240 18.50 16683.90   154.59 15281.09     5.00 4889.92   842.41   280.00    0.500     2.48    0.207     0.00    -0.99     1.51  2349.33     0.00    0.899    0.609    0.087    0.986    0.521    1.508 0.01331651   0.0000   0.3161
       0 2005 241  5.50 16683.75   154.66 15281.96     5.00 4889.52   841.93   280.00    0.500     2.34    0.201     0.00     0.53     0.22  2349.55     2.18    1.521    0.876    0.128    1.649    0.748    2.397 0.14015151   0.2182   0.3164
       0 2005 241 18.50 16682.08   154.69 15282.82     5.00 4889.17   841.47   280.00    0.500     2.33    0.194     0.00    -1.18     1.69  2351.25     0.00    1.084    0.610    0.093    1.176    0.517    1.694 0.01461905   0.0000   0.3164
       0 2005 242  5.50 16681.67   154.73 15283.69     5.00 4888.72   840.92   280.00    0.500     2.19    0.188     0.00     0.14     0.61  2351.86     1.94    1.669    0.886    0.137    1.806    0.749    2.555 0.13112050   0.2046   0.3165
       0 2005 242 18.50 16680.38   154.70 15284.54     5.00 4888.30   840.33   280.00    0.500     2.18    0.182     0.00    -1.00     1.51  2353.37     0.00    0.896    0.613    0.099    0.995    0.515    1.510 0.01516667   0.0000   0.3165
       0 2005 243  5.50 16684.19   154.66 15285.56     5.00 4887.81   839.64   280.00    0.500     2.06    0.177     0.00     4.16    -3.56  2349.80     5.12    0.852    0.709    0.115    0.967    0.594    1.561 0.11704986   0.1918   0.3166
       0 2005 243 18.50 16682.98   154.66 15286.55     5.00 4887.44   839.11   280.00    0.500     2.05    0.171     0.00    -0.81     1.19  2350.99     0.00    0.729    0.458    0.077    0.806    0.381    1.187 0.01129795   0.0000   0.3166
       0 2005 244  5.50 16683.23   154.66 15287.63     5.00 4886.99   838.50   280.00    0.500     1.93    0.166     0.00     0.73    -0.20  2350.79     2.11    1.266    0.645    0.110    1.376    0.536    1.911 0.11580194   0.1805   0.3165
       0 2005 244 18.50 16681.93   154.65 15288.62     5.00 4886.60   837.94   280.00    0.500     1.92    0.161     0.00    -0.95     1.32  2352.12     0.00    0.874    0.449    0.079    0.954    0.370    1.324 0.01187320   0.0000   0.3165
       0 2005 245  5.50 16681.78   154.62 15289.72     5.00 4886.12   837.27   280.00    0.500     1.81    0.156     0.00     0.24     0.27  2352.39     1.76    1.406    0.630    0.113    1.519    0.517    2.036 0.10930063   0.1692   0.3165
       0 2005 245 18.50 16680.44   154.57 15290.70     5.00 4885.70   836.66   280.00    0.500     1.80    0.151     0.00    -1.08     1.45  2353.84     0.00    0.993    0.459    0.086    1.078    0.373    1.451 0.01072837   0.0000   0.3165
       0 2005 246  5.50 16680.26   154.51 15291.79     5.00 4885.18   835.92   280.00    0.500     1.70    0.146     0.00     0.10     0.42  2354.27     1.71    1.498    0.640    0.121    1.619    0.519    2.138 0.10080336   0.1587   0.3164
       0 2005 246 18.50 16678.96   154.46 15292.76     5.00 4884.74   835.29   280.00    0.500     1.69    0.141     0.00    -1.09     1.48  2355.74     0.00    0.991    0.486    0.096    1.087    0.390    1.477 0.00949646   0.0000   0.3164
       0 2005 247  5.50 16679.88   154.39 15293.84     5.00 4884.20   834.54   280.00    0.500     1.60    0.137     0.00     1.17    -0.64  2355.10     2.57    1.272    0.657    0.132    1.404    0.526    1.929 0.09081292   0.1490   0.3162
       0 2005 247 18.50 16678.60   154.35 15294.84     5.00 4883.78   833.95   280.00    0.500     1.59    0.133     0.00    -1.00     1.36  2356.46     0.00    0.908    0.448    0.093    1.001    0.355    1.356 0.00742501   0.0000   0.3162
       0 2005 248  5.50 16678.72   154.31 15295.94     5.00 4883.26   833.25   280.00    0.500     1.51    0.129     0.00     0.43     0.08  2356.54     1.94    1.381    0.647    0.136    1.517    0.511    2.028 0.08796220   0.1403   0.3160
       0 2005 248 18.50 16677.50   154.24 15296.94     5.00 4882.81   832.61   280.00    0.500     1.50    0.125     0.00    -1.02     1.37  2357.91     0.00    0.925    0.440    0.096    1.021    0.344    1.365 0.00822016   0.0000   0.3160
       0 2005 249  5.50 16680.08   154.17 15298.11     5.00 4882.28   831.84   280.00    0.500     1.46    0.123     0.00     2.80    -2.37  2355.54     3.98    1.060    0.550    0.121    1.181    0.429    1.610 0.08226999   0.1318   0.3158
       0 2005 249 18.50 16678.93   154.10 15299.15     5.00 4881.84   831.20   280.00    0.500     1.46    0.122     0.00    -0.95     1.26  2356.79     0.00    0.859    0.399    0.089    0.947    0.310    1.258 0.00596784   0.0000   0.3158
       0 2005 250  5.50 16678.98   154.03 15300.31     5.00 4881.29   830.44   280.00    0.500     1.38    0.118     0.00     0.27     0.18  2356.97     1.79    1.399    0.572    0.129    1.528    0.443    1.971 0.07950771   0.1281   0.3156
       0 2005 250 18.50 16677.71   153.96 15301.35     5.00 4880.85   829.80   280.00    0.500     1.37    0.114     0.00    -1.07     1.38  2358.35     0.00    0.975    0.402    0.094    1.068    0.309    1.377 0.00641884   0.0000   0.3156
       0 2005 251  5.50 16678.10   153.89 15302.54     5.00 4880.30   829.04   280.00    0.500     1.34    0.113     0.00     0.61    -0.20  2358.15     2.06    1.319    0.543    0.128    1.447    0.415    1.862 0.07833871   0.1206   0.3154
       0 2005 251 18.50 16676.96   153.83 15303.57     5.00 4879.86   828.40   280.00    0.500     1.64    0.124     0.00    -0.94     1.26  2359.40     0.00    0.842    0.413    0.099    0.941    0.315    1.255 0.04108704   0.0000   0.3154
